file_idx,fault_type,original_values,modified_values,fault_labels
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,coolant_drift,"[86.0, 1494.625]","[93.946976, 1895.0931]",1
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,coolant_stuck,[86.0],[130.89512210764877],1
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,coolant_drift,"[86.666664, 1795.25]","[56.52461, 1602.8071]",1
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,coolant_bias,[86.0],[11.190576],1
40,rpm_bias,[1643.4375],[1178.077],1
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,coolant_bias,[87.0],[25.961063],1
40,,[],[],0
40,,[],[],0
40,rpm_bias,[1738.5],[2449.7493],1
40,,[],[],0
40,,[],[],0
40,coolant_bias,[85.75],[143.0967],1
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,coolant_stuck,[86.0],[149.12976935972966],1
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,coolant_stuck,[87.0],[121.95035389469501],1
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,multi_sensor,"[87.0, 1782.75, 59.0, 32.156864, 91.37255, 88.0]","[113.66908, 2325.7827, 76.69357, 42.01744, 119.349976, 114.73121]",1
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,coolant_bias,[85.75],[14.661488],1
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,coolant_stuck,[84.0],[142.05901125682146],1
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,coolant_bias,[85.0],[146.27788],1
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,coolant_drift,"[86.25, 1275.625]","[95.21815, 978.32697]",1
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,coolant_bias,[87.75],[19.035482],1
40,coolant_drift,"[87.0, 1870.25]","[88.91411, 1866.1587]",1
40,coolant_drift,"[86.75, 1997.5625]","[65.37468, 2546.7954]",1
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,coolant_stuck,[87.0],[34.62860882606885],1
40,,[],[],0
40,coolant_stuck,[87.0],[90.01222594022401],1
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,multi_sensor,"[86.0, 1871.9375, 52.25, 21.960785, 38.333332, 38.0]","[83.47453, 1818.45, 50.858204, 21.645042, 37.212723, 37.090202]",1
40,multi_sensor,"[86.0, 1870.25, 53.0, 21.960785, 39.215687, 38.0]","[122.37594, 2661.4524, 75.31143, 31.362606, 55.93916, 54.222458]",1
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,coolant_bias,[86.0],[38.20742],1
40,,[],[],0
40,,[],[],0
40,coolant_bias,[86.333336],[24.970675],1
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,multi_sensor,"[86.0, 843.1875, 37.75, 18.431372, 39.215687, 37.25]","[77.617, 761.20905, 34.2181, 16.943733, 35.34562, 33.65376]",1
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,multi_sensor,"[88.0, 1835.3125, 38.0, 20.686274, 36.47059, 35.0]","[56.920097, 1186.959, 24.714678, 13.390295, 23.779758, 22.35572]",1
40,coolant_stuck,[88.0],[37.85338236975892],1
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,coolant_stuck,[87.25],[138.96394068739832],1
40,,[],[],0
40,,[],[],0
40,multi_sensor,"[88.0, 1491.25, 42.0, 21.960785, 44.183006, 46.0]","[102.41916, 1729.62, 48.66204, 26.005186, 51.743214, 53.2217]",1
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,multi_sensor,"[86.75, 1643.625, 46.75, 20.490196, 33.627453, 33.5]","[126.51794, 2402.2737, 68.27995, 29.800377, 49.126205, 49.05805]",1
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,coolant_bias,[87.0],[154.58272],1
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,coolant_drift,"[86.0, 1490.5]","[55.576057, 1241.9664]",1
40,,[],[],0
40,coolant_bias,[86.0],[9.420247],1
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,coolant_stuck,[87.0],[91.09198005625278],1
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,multi_sensor,"[87.0, 1654.3125, 45.5, 22.352942, 51.176468, 48.0]","[75.158005, 1434.7922, 39.34282, 19.127071, 44.14574, 41.920296]",1
40,,[],[],0
40,coolant_stuck,[87.75],[49.009898015248254],1
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,coolant_bias,[86.0],[12.131757],1
40,,[],[],0
40,multi_sensor,"[86.0, 1672.4375, 46.75, 19.215687, 21.27451, 23.5]","[112.27804, 2166.2568, 60.68001, 25.071775, 27.604113, 30.48083]",1
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,rpm_bias,[1550.75],[2150.748],1
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,multi_sensor,"[86.0, 1646.75, 48.0, 18.039215, 22.254902, 22.0]","[61.680035, 1179.893, 34.758278, 13.280329, 15.784105, 15.924475]",1
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,multi_sensor,"[86.0, 1466.1875, 41.75, 19.509804, 30.490196, 30.0]","[117.07421, 1994.2719, 56.91618, 26.102686, 41.373734, 40.725777]",1
40,coolant_stuck,[86.0],[66.6268517281412],1
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,coolant_stuck,[87.0],[67.73555551412193],1
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,multi_sensor,"[87.0, 1460.625, 40.25, 19.90196, 34.313725, 34.0]","[83.10089, 1392.0862, 37.821476, 18.743725, 32.76714, 32.126194]",1
40,,[],[],0
40,rpm_bias,[1432.0],[2211.682],1
40,multi_sensor,"[87.0, 1392.0625, 39.0, 18.039215, 23.431374, 23.0]","[118.37423, 1890.8204, 53.006763, 24.228838, 31.978346, 31.5499]",1
40,,[],[],0
40,coolant_drift,"[86.75, 1345.4375]","[70.87015, 1165.3506]",1
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,rpm_bias,[1327.8125],[988.90393],1
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,coolant_drift,"[87.0, 805.375]","[68.55406, 601.0992]",1
40,,[],[],0
40,,[],[],0
40,coolant_bias,[87.25],[135.7794],1
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,rpm_bias,[1546.0],[703.3171],1
40,,[],[],0
40,multi_sensor,"[88.0, 1752.9375, 35.75, 21.862745, 41.47059, 41.75]","[69.22011, 1370.6357, 28.173668, 17.061583, 32.71209, 32.518497]",1
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,coolant_stuck,[86.0],[110.09819935626025],1
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,multi_sensor,"[86.0, 1292.75, 38.0, 19.607843, 24.80392, 23.0]","[104.53722, 1569.9058, 46.0084, 24.245224, 30.052757, 27.754747]",1
40,,[],[],0
40,coolant_drift,"[87.0, 811.75]","[109.80191, 814.9918]",1
40,,[],[],0
40,multi_sensor,"[88.0, 859.875, 29.75, 18.431372, 38.235294, 38.0]","[68.9746, 676.309, 23.449858, 14.221067, 30.113525, 29.646713]",1
40,,[],[],0
40,multi_sensor,"[88.333336, 828.0, 24.0, 18.431372, 38.300655, 37.0]","[122.823265, 1155.0618, 33.7501, 26.12362, 53.668903, 51.466496]",1
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,coolant_stuck,[89.0],[60.90207275934006],1
40,,[],[],0
40,coolant_bias,[89.0],[29.156345],1
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,coolant_stuck,[88.75],[137.2257255662082],1
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,multi_sensor,"[88.0, 833.5, 11.0, 18.431372, 34.379086, 37.0]","[107.27676, 1019.62805, 13.621735, 22.369875, 42.094868, 44.944286]",1
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,rpm_bias,[697.9375],[340.73676],1
40,,[],[],0
40,,[],[],0
40,coolant_stuck,[89.0],[72.90656946668497],1
40,,[],[],0
40,,[],[],0
40,coolant_drift,"[89.0, 679.8125]","[59.548164, 835.4053]",1
40,,[],[],0
40,,[],[],0
40,coolant_drift,"[89.0, 1008.8125]","[67.504654, 982.3104]",1
40,,[],[],0
40,coolant_drift,"[89.0, 581.25]","[74.09273, 648.4084]",1
40,multi_sensor,"[89.0, 1061.125, 13.0, 21.37255, 64.31373, 63.25]","[49.27033, 589.8545, 7.548835, 12.175999, 36.166714, 35.746136]",1
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,rpm_bias,[698.875],[1418.5134],1
40,,[],[],0
40,rpm_bias,[678.4375],[1315.2046],1
40,multi_sensor,"[88.0, 667.875, 4.5, 16.078432, 28.039217, 27.25]","[86.88625, 661.05396, 4.254883, 15.80831, 27.77379, 26.99612]",1
40,,[],[],0
40,,[],[],0
40,,[],[],0
40,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,rpm_bias,[738.375],[1646.7604],1
41,,[],[],0
41,multi_sensor,"[37.0, 760.5625, 0.0, 19.608, 50.392, 51.5]","[46.118576, 959.3511, -0.38553646, 24.936806, 64.10074, 65.25579]",1
41,rpm_bias,[797.5],[-64.19279],1
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,coolant_drift,"[42.0, 941.5625]","[36.59016, 688.0446]",1
41,coolant_drift,"[43.0, 1176.5]","[59.45955, 1285.152]",1
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,coolant_bias,[48.25],[109.83734],1
41,coolant_stuck,[49.25],[51.878893236055404],1
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,rpm_bias,[991.1875],[486.15244],1
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,coolant_bias,[54.333332],[119.31524],1
41,,[],[],0
41,rpm_bias,[1096.925],[1580.1852],1
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,coolant_bias,[56.0],[2.5804038],1
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,coolant_drift,"[59.5, 1186.5]","[81.3931, 1259.9855]",1
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,coolant_stuck,[61.0],[137.15371889353338],1
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,multi_sensor,"[63.0, 1054.8125, 25.5, 19.216, 33.72575, 34.75]","[45.6897, 775.0516, 18.455357, 14.278605, 24.75143, 25.755072]",1
41,,[],[],0
41,,[],[],0
41,coolant_stuck,[65.0],[88.98726725876823],1
41,,[],[],0
41,rpm_bias,[996.4375],[687.08453],1
41,coolant_drift,"[66.0, 1042.0]","[84.48097, 1002.11676]",1
41,,[],[],0
41,,[],[],0
41,coolant_drift,"[67.0, 742.5]","[45.50274, 607.17316]",1
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,coolant_drift,"[69.0, 1031.8]","[51.36178, 1167.2332]",1
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,coolant_bias,[72.5],[124.21158],1
41,coolant_bias,[73.0],[121.66876],1
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,rpm_bias,[716.9375],[1617.7158],1
41,coolant_drift,"[76.0, 731.0]","[105.55537, 716.3401]",1
41,coolant_stuck,[76.0],[28.168809519764558],1
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,rpm_bias,[1471.125],[870.2858],1
41,coolant_stuck,[81.25],[25.60995402025281],1
41,,[],[],0
41,coolant_bias,[82.0],[137.75508],1
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,coolant_stuck,[87.0],[82.31498723707382],1
41,,[],[],0
41,coolant_drift,"[86.0, 1022.9]","[71.99502, 1198.8529]",1
41,,[],[],0
41,coolant_bias,[86.0],[133.16017],1
41,,[],[],0
41,rpm_bias,[655.0],[331.1984],1
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,multi_sensor,"[86.0, 1708.9, 22.75, 20.784, 39.6075, 36.5]","[104.355316, 2072.4126, 27.639942, 25.108746, 48.19254, 44.17484]",1
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,rpm_bias,[1488.35],[2200.215],1
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,coolant_bias,[87.0],[135.14554],1
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,multi_sensor,"[88.0, 1617.55, 33.0, 21.66675, 47.84325, 47.25]","[68.362625, 1256.0698, 25.229586, 16.732431, 37.2369, 36.86816]",1
41,,[],[],0
41,,[],[],0
41,rpm_bias,[1658.625],[2017.5747],1
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,coolant_bias,[88.0],[138.40714],1
41,,[],[],0
41,,[],[],0
41,coolant_bias,[86.0],[144.89622],1
41,,[],[],0
41,,[],[],0
41,coolant_bias,[86.0],[151.39139],1
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,rpm_bias,[1199.375],[1921.5535],1
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,rpm_bias,[1732.0],[1348.1384],1
41,,[],[],0
41,,[],[],0
41,coolant_bias,[87.0],[147.001],1
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,coolant_bias,[86.0],[8.4535675],1
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,coolant_stuck,[88.0],[50.68186074553903],1
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,rpm_bias,[1807.0],[1005.91754],1
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,multi_sensor,"[88.0, 1551.5, 45.0, 18.824, 23.921667, 25.0]","[47.093365, 837.07355, 23.97907, 10.332122, 12.685395, 13.666035]",1
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,rpm_bias,[1774.1],[2212.0505],1
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,coolant_stuck,[87.0],[34.84747950844226],1
41,,[],[],0
41,coolant_stuck,[87.0],[116.66468984715065],1
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,rpm_bias,[1658.825],[953.6798],1
41,,[],[],0
41,coolant_bias,[87.0],[41.000202],1
41,multi_sensor,"[87.0, 1727.1, 49.25, 20.0, 27.45075, 31.0]","[64.85977, 1289.627, 37.00169, 15.1608515, 20.60585, 23.21808]",1
41,,[],[],0
41,coolant_bias,[87.0],[154.2771],1
41,,[],[],0
41,,[],[],0
41,rpm_bias,[2031.2],[1145.7458],1
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,coolant_stuck,[88.0],[51.27722152234135],1
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,coolant_stuck,[88.0],[54.28453927599148],1
41,,[],[],0
41,multi_sensor,"[88.0, 2096.0, 60.0, 21.569, 35.425, 35.0]","[110.05896, 2616.2808, 74.65995, 26.563684, 44.236046, 43.616398]",1
41,coolant_drift,"[88.0, 2067.275]","[73.051025, 2127.0103]",1
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,rpm_bias,[2024.45],[2469.6226],1
41,,[],[],0
41,,[],[],0
41,coolant_drift,"[88.0, 1727.9]","[64.89059, 1370.5187]",1
41,coolant_bias,[88.0],[151.67508],1
41,,[],[],0
41,coolant_drift,"[88.0, 1239.225]","[113.89532, 1006.78595]",1
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,coolant_bias,[87.0],[136.7222],1
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,coolant_bias,[88.0],[142.02213],1
41,,[],[],0
41,coolant_drift,"[88.0, 1911.5]","[65.65884, 1645.259]",1
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,rpm_bias,[1928.65],[2891.1975],1
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,coolant_bias,[87.25],[38.20051],1
41,rpm_bias,[853.25],[188.2801],1
41,,[],[],0
41,multi_sensor,"[88.666664, 1345.2, 36.0, 29.412, 89.412, 90.0]","[56.62988, 850.5204, 22.691954, 18.688932, 56.432835, 56.860577]",1
41,rpm_bias,[1507.0],[896.52905],1
41,rpm_bias,[1667.625],[780.36035],1
41,rpm_bias,[1690.5],[2244.024],1
41,,[],[],0
41,,[],[],0
41,rpm_bias,[1807.3],[2673.255],1
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,rpm_bias,[1568.675],[984.4607],1
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,rpm_bias,[1362.9],[821.5137],1
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,multi_sensor,"[88.0, 1317.525, 36.0, 21.569, 53.62725, 56.25]","[126.60746, 1901.6147, 52.38388, 30.751223, 77.52159, 81.20482]",1
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,multi_sensor,"[88.0, 1458.325, 41.0, 22.84275, 52.35275, 54.5]","[78.83114, 1307.3961, 35.947384, 20.78796, 47.07154, 48.590355]",1
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,multi_sensor,"[87.0, 903.375, 23.25, 19.216, 35.9805, 38.0]","[86.07207, 893.147, 22.859081, 19.261578, 35.94953, 37.50528]",1
41,,[],[],0
41,multi_sensor,"[87.0, 972.3125, 24.75, 19.216, 37.451, 39.75]","[105.73241, 1178.9426, 29.834812, 23.323145, 45.37492, 48.117237]",1
41,,[],[],0
41,coolant_drift,"[87.25, 1003.4]","[68.64915, 1195.4901]",1
41,,[],[],0
41,,[],[],0
41,multi_sensor,"[88.0, 1924.7, 37.0, 25.98075, 67.05875, 67.75]","[92.967995, 2028.1686, 38.97961, 27.267057, 70.862976, 71.360214]",1
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,coolant_stuck,[88.0],[29.30883134063668],1
41,coolant_stuck,[88.0],[130.51121173149866],1
41,,[],[],0
41,,[],[],0
41,coolant_stuck,[88.0],[100.11246556433703],1
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,coolant_drift,"[87.75, 1653.675]","[105.3043, 1715.713]",1
41,,[],[],0
41,coolant_drift,"[87.0, 1783.625]","[73.99554, 1256.9907]",1
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,coolant_drift,"[87.0, 1701.05]","[71.47416, 1911.7275]",1
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,coolant_bias,[87.0],[38.888866],1
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,coolant_drift,"[88.0, 1350.3]","[64.33181, 1735.8469]",1
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,coolant_stuck,[88.0],[118.58811737473738],1
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,,[],[],0
41,coolant_stuck,[88.0],[120.20612592950164],1
41,,[],[],0
41,,[],[],0
41,,[],[],0
42,,[],[],0
42,coolant_drift,"[51.0, 1507.5625]","[54.09082, 1081.8467]",1
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,coolant_bias,[51.0],[-14.434016],1
42,,[],[],0
42,multi_sensor,"[51.333332, 1034.25, 0.0, 19.607843, 37.77778, 37.0]","[49.673817, 996.95996, -0.17065111, 18.98999, 36.10608, 35.86955]",1
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,coolant_drift,"[54.25, 1000.5625]","[43.906578, 1231.5706]",1
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,coolant_bias,[63.0],[7.806297],1
42,,[],[],0
42,coolant_bias,[64.25],[-12.724486],1
42,,[],[],0
42,coolant_bias,[65.0],[133.50716],1
42,,[],[],0
42,coolant_drift,"[65.25, 853.5625]","[68.14698, 1067.9788]",1
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,coolant_bias,[66.0],[123.910995],1
42,coolant_stuck,[66.25],[147.7019465250437],1
42,rpm_bias,[857.5625],[1211.9639],1
42,coolant_drift,"[67.0, 857.0]","[47.489265, 767.6566]",1
42,,[],[],0
42,coolant_drift,"[68.0, 861.3125]","[47.302055, 639.4423]",1
42,coolant_bias,[68.0],[137.84593],1
42,coolant_bias,[68.0],[145.06898],1
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,coolant_bias,[70.0],[16.348768],1
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,coolant_bias,[71.0],[-5.232844],1
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,coolant_stuck,[71.25],[56.3970831270232],1
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,coolant_bias,[73.0],[8.705118],1
42,,[],[],0
42,coolant_stuck,[73.0],[23.806563146715227],1
42,,[],[],0
42,coolant_stuck,[74.0],[49.93140544435757],1
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,multi_sensor,"[75.0, 798.3125, 0.0, 16.078432, 28.137255, 26.0]","[91.01899, 964.17914, 0.08629301, 19.363035, 34.13453, 31.85156]",1
42,multi_sensor,"[75.0, 728.0, 0.0, 16.078432, 25.359478, 26.0]","[55.281414, 536.2916, 0.18487579, 11.995169, 18.61571, 19.552345]",1
42,multi_sensor,"[75.25, 694.625, 0.0, 15.980392, 25.09804, 26.0]","[73.73573, 680.04297, -0.009259289, 15.589171, 24.60482, 25.417547]",1
42,rpm_bias,[654.5],[-168.67783],1
42,coolant_stuck,[76.0],[110.25319543355833],1
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,coolant_bias,[78.0],[25.848688],1
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,,[],[],0
42,coolant_drift,"[79.0, 639.9375]","[107.70511, 461.77695]",1
